"method1" "method2"
946.856 2333.72356666667
49165.59 58346.1532666667
831.8846 2963.54913333333
1722.687 1344.82106666667
533.6804 1269.3083
3146.089 1208.82363333333
529.2304 4290.68956666666
3613.544 7658.1693
1981.424 2073.5661
903.8113 2106.17166666667
579.9799 1044.44406666667
1495.999 2439.68826666667
1257.839 2047.36293333333
1154.238 3219.2599
2628.127 2827.19783333333
933.7991 3519.1272
1206.122 1477.43206666667
1826.86 2571.39526666667
3681.126 7408.0721
3706.62 3258.10406666667
2626.623 3407.32136666667
886.6866 874.9104
1801.324 1308.77136666667
865.0116 1099.63676666667
631.9511 682.2143
963.6872 2550.37563333334
2019.013 4615.5108
143.6902 350.8028
1038.833 1186.62256666667
1287.447 886.66
1079.534 2173.49006666667
2335.051 1965.75043333333
1772.267 2851.55726666667
988.7548 997.660766666667
2248.81 3429.9563
872.7565 2333.86316666667
21085.08 19331.1576
29466.75 33510.8617333333
3658.87 3877.7468
2554.515 4250.00016666666
2021.72 2052.02493333333
21294.86 47799.5581666667
1455.966 3477.11516666667
2271.427 3122.62153333333
3653.471 4888.5026
591.3804 361.251566666667
644.6649 653.5085
1747.4 2184.27983333333
793.5453 1695.85503333333
824.3443 1236.50536666667
1063.278 456.554933333333
5078.192 3867.7745
1738.555 2883.79663333333
1801.977 3368.1722
28404.1 53545.7112
2654.438 1201.90136666667
1048.735 993.1078
3763.24 4973.4795
781.7878 1974.33716666667
2070.881 3571.5153
832.9082 2399.6678
1741.265 971.933566666667
5533.898 6863.7825
1264.843 2605.7295
2463.041 3949.85366666667
1239.064 3883.9116
2546.408 1935.51013333333
1329.259 2183.02546666667
1613.41 3549.23953333333
3620.318 6760.21883333333
2055.246 698.682766666667
332.7765 559.692166666667
567.5656 293.357866666666
979.3653 516.411933333333
2927.848 4313.1414
47247.74 50103.8960666667
1092.565 637.523
881.3175 1329.66216666667
2965.619 5316.6965
12769.3 12928.6029666667
3211.893 2882.8905
3469.994 5281.3266
2570.542 3172.0038
994.1844 3702.22016666667
720.1467 2319.09896666667
4363.677 5808.4403
2951.081 2742.89683333333
2968.278 2361.91973333333
4009.925 4032.6402
2601.141 3040.273
2101.211 2685.48513333333
1210.269 951.7119
1013.789 430.246466666667
2822.081 3271.77716666667
2616.698 6392.35893333333
10437.91 15918.3371666667
4321.292 3171.54146666667
1250.227 548.4296
1711.065 5195.06466666666
3070.949 2563.6495
2670.359 1299.56376666667
1044.331 2665.6062
510.8946 1128.552
4040.717 11015.3363666667
4157.442 6244.7101
3624.887 5913.04083333334
2296.166 5685.39603333333
2045.591 3466.26086666667
5612.683 6811.6782
1841.75 2435.64106666667
1623.498 504.303066666667
10038.98 18128.7297333333
1384.667 3284.67836666667
2166.278 2515.66756666667
3743.464 4534.64506666667
2090.449 1753.5721
504.4833 1393.1886
2700.478 4004.53326666667
6053.297 8708.5183
673.6952 415.736566666667
2761.677 4086.69413333333
3510.997 4370.69493333333
828.6103 1108.63293333333
674.3534 567.120233333334
14408.8 9131.9548
1079.708 2423.96043333333
3504.296 6396.8824
1492.473 3581.47426666667
1037.35 1731.11533333333
754.5458 1855.95376666667
4824.785 5354.6976
1678.805 4914.4025
1280.295 1021.61413333333
8219.192 8980.46266666667
2417.033 2673.98976666667
1246.349 1708.17996666667
32233.75 20620.5261333333
2503.118 4509.9876
1134.793 2484.01526666667
11604.37 17671.9842
4719.143 4020.05693333333
27562.96 13638.5117
503.4508 1302.54086666667
1896.907 2365.46453333333
753.6024 339.482133333333
2280.103 4368.05723333333
778.1058 302.446833333333
4760.869 3964.2873
965.8752 1876.07583333333
1450.462 2624.11816666667
5242.184 14022.2315333333
1513.858 2409.9373
809.7908 1112.87636666667
3262.277 4463.48433333333
3764.28 4532.04433333333
2841.955 3186.80743333333
1605.424 950.491666666667
472.5638 850.188066666667
2932.184 5410.92496666667
1257.192 4098.4788
694.3978 494.746666666667
618.945 319.580533333333
1414.558 3659.20716666667
3041.442 2748.91526666667
415.0902 958.381466666666
3243.678 4167.9442
1066.689 2133.35086666667
1938.119 2382.9856
2330.215 3182.69093333333
1636.754 1229.4522
511.0508 152.2469
972.041 1170.65293333333
9913.54 16000.0008333333
3963.019 5825.8045
534.1039 1339.62063333333
2641.195 5739.18523333333
2220.319 554.409733333333
1960.573 3032.36
5921.521 4431.09876666667
765.624 306.0746
582.2671 371.419166666667
1609.003 2144.05423333333
967.2284 1613.32076666667
2002.304 5236.03263333334
1661.364 2666.99513333333
1883.64 3399.73
36635.03 27319.4366666667
1937.79 2413.17476666667
508.8976 1236.3892
3332.741 3477.64116666667
587.7356 341.353533333333
941.3039 2131.7863
2349.199 3532.70833333333
2129.362 3020.34203333333
15397.42 8203.64963333333
48239.82 67800.3559666667
1585.28 2457.02326666667
7530.951 7090.11746666667
15223.5 6879.39903333333
979.9483 365.959333333333
2820.416 4250.4485
2417.921 3494.34523333333
3306.758 2317.93633333333
758.4994 1750.3335
2594.016 3254.8228
1502.185 2112.78396666667
1478.495 2183.06513333333
1064.922 2071.35623333333
648.2908 2059.20353333333
566.9046 3409.67373333333
21837.84 31598.4551333333
459.0535 1316.6496
1047.481 2190.7507
1211.072 916.724633333333
2290.857 2327.75023333333
2006.527 5823.44403333333
1308.63 688.695266666667
1627.585 958.601933333333
2797.187 3065.38476666667
1984.359 2324.47743333333
2831.077 2959.62806666667
1217.551 491.385833333333
1052.839 1377.65343333333
723.5175 439.0824
1991.628 1206.4313
3372.993 3135.4492
3963.477 2190.72473333333
2548.335 4940.76183333333
26426 29176.5756666667
2304.309 2565.58626666667
910.9305 2492.8522
803.1295 2051.89413333333
2184.554 8103.41446666667
1355.227 6333.34643333333
2605.002 2336.0515
38433.05 70340.0294333333
2102.196 4048.01453333333
897.9906 849.966833333333
853.6916 5362.13166666667
2922.247 6583.92713333333
4757.922 3790.69923333333
2723.774 866.3889
975.2029 985.956933333334
902.5675 2691.75186666667
37551.19 27521.3067333333
1821.745 1422.09816666667
466.7935 268.087233333333
753.1964 1586.17316666667
380.4026 2245.6576
850.9333 2595.9129
1193.464 3958.21846666667
26150.23 44177.0082666667
1448.333 397.806966666667
988.447 4248.5511
1499.329 3038.0529
2215.473 2901.2508
2390.071 262.1657
1120.775 2217.04696666667
5274.306 6864.07116666667
1339.956 3578.275
2043.54 3230.70796666667
1867.31 1248.5958
756.3965 1101.02583333333
34531.07 29439.1779
3798.253 3587.10573333333
3184.257 1621.56503333333
5809.962 11208.8595666667
3690.068 2585.7132
4328.109 4121.3473
3694.082 3662.51396666667
1926.881 3234.33543333333
2967.116 2561.6459
1557.655 2604.53153333333
11362.24 10904.9294666667
518.1284 443.6683
4593.982 6888.46523333333
2390.408 6494.64106666667
41220.42 45439.8592333334
1783.716 3413.50513333333
9280.651 12794.8577666667
229.8438 845.134866666667
1968.918 6132.2447
1884.251 5249.6831
2951.366 977.1079
3262.65 2751.45686666667
1166.388 6235.7146
4229.671 4191.56063333333
7135.578 16666.2108333333
2526.179 4894.97443333333
961.6385 559.159733333334
789.4321 2096.142
2586.429 1717.88473333333
1818.066 1488.38513333333
4769.915 4294.84503333333
2926.611 2711.3066
3789.244 891.812366666667
1575.218 3033.36373333334
15692.04 10478.1221666667
626.1025 669.668533333333
8159.343 9649.35496666667
1726.976 2435.8374
8417.784 4344.98743333333
2526.962 3817.3426
1348.599 2831.50056666667
27033.32 20477.2515
6169.282 5870.70883333333
1190.505 2076.58843333333
1869.71 574.849133333333
1959.288 1275.2249
1111.896 970.2722
3207.663 2928.26956666667
2115.957 855.011166666667
5058.169 3859.521
612.3506 4506.4021
1939.858 4868.24393333333
2092.924 2018.84413333333
1127.805 2431.1031
1318.383 1840.57606666667
831.272 938.745566666666
1128.5 1838.03543333333
698.6114 496.1176
1052.262 375.655733333333
9599.167 5236.8241
944.7051 2998.31843333333
1871.173 3126.94886666667
1899.879 2783.74846666667
27691.32 21353.1851333333
5816.008 5212.97333333333
4790.813 8501.1695
923.9536 1912.37896666667
1186.453 4910.5788
3755.781 4385.0889
930.2492 4977.58196666667
1551.87 2456.0465
1245.797 2591.0536
36477.93 39272.7006666667
4439.475 6751.5795
40516.91 46422.5619
1484.787 2048.92756666667
521.341 157.579566666667
8163.154 11989.5393666667
1559.962 1448.03173333333
1096.076 1959.39933333333
2110.166 5355.54086666666
2015.477 3624.3094
12024.34 6956.8832
907.2705 1860.90133333333
1525.741 6923.07343333333
38644 61265.8323666667
1940.954 2981.40936666667
2101.826 2198.30706666667
1537.431 2745.4513
4050.233 8495.74636666667
1013.734 912.818966666667
226.2338 1397.44263333333
2926.493 6743.64996666667
3227.181 4317.58273333333
1006.43 2413.88126666667
1630.693 3497.23286666667
5306.779 12259.0112
1770.835 4484.03386666667
2028.319 2537.95043333333
2653.844 1137.26456666667
1870.695 2051.21513333333
2570.212 957.734833333333
3519.018 5878.3296
2159.682 4034.00906666667
2433.485 8326.93663333333
10815.45 10138.0664333333
1472.268 813.683466666667
1036.447 2444.53363333333
2789.88 2260.89466666667
3075.751 1376.58596666667
33249.75 27331.6237333333
1909.48 2360.8295
3242.195 4883.49633333334
3945.697 4205.77973333333
1013.411 3771.5183
967.797 740.204033333333
3229.209 4079.95703333333
1714.134 3033.57276666666
1553.717 1521.32293333333
920.2789 2608.6853
5854.684 10514.6503666667
1473.284 2176.63153333333
3138.273 2877.49923333333
1578.51 4204.57703333333
1712.093 2486.9889
1041.805 4382.0641
544.7083 1365.55886666667
1220.447 3340.8079
1017.493 4426.6148
1290.263 1624.854
1420.234 714.633733333334
1146.489 478.809966666667
1291.701 3109.3061
40410.97 41416.7643
845.9578 716.126433333333
2869.466 1456.17813333333
3409.988 2528.98583333333
2755.242 2052.1846
1080.656 1424.58836666667
16138.68 6728.00936666667
1504.199 2766.35953333333
1660.611 2942.7765
13891.26 13893.6149
6514.448 3147.8039
950.8019 797.3368
4883.599 5055.36083333333
1576.329 556.3821
1734.721 2495.83573333333
1959.822 1589.59916666667
627.94 4102.00016666667
1216.925 1940.88236666667
1938.854 1609.38726666667
391.6387 1811.89856666667
25228.07 12989.9916333333
994.3579 5634.08993333333
1440.889 2082.348
3328.205 2295.45766666667
5423.667 6235.16286666667
1705.34 2766.30083333333
1197.781 7130.9099
27594.06 16612.1302
561.7249 1310.61266666667
1057.355 1400.0716
923.2332 2423.34943333333
1631.704 3632.46966666667
2031.698 3987.2963
3212.924 3710.834
1107.661 1522.40733333333
744.9144 2604.7091
29872.9 22428.2873333333
4120.997 3140.80506666667
549.7933 129.6069
4094.543 3979.28306666667
775.4294 1094.11653333333
473.0942 331.821633333333
2443.37 2287.60283333333
1301.575 2324.6214
3851.292 4188.08
1156.946 3418.71643333333
408.1048 962.555766666667
2520.594 1890.5673
459.9062 3204.94183333333
400.966 3431.41896666666
1041.97 3439.2142
8147.393 10458.3247333333
1046.905 2100.15786666667
1510.017 318.396233333334
1381.377 3262.0864
1913.227 2505.04376666667
1516.754 2659.78153333333
3939.001 4654.83746666667
499.2214 2044.73946666667
1839.038 3241.5771
1242.903 3105.4924
487.1626 1179.93596666667
3826.374 2976.48333333333
716.3958 1052.89806666667
4399.002 4140.24856666667
10519.29 5378.93713333333
1310.32 1829.81476666667
974.725 3002.24933333333
880.9997 2996.278
2172.584 4522.8986
805.9421 290.462433333333
2195.706 2738.44083333333
1651.176 2983.3207
5882.95 5163.18323333334
400.9155 394.060166666667
1066.19 5694.06853333333
2836.566 7526.00113333333
928.9045 1703.90336666667
3975.125 4697.06286666667
2443.378 2946.89923333333
44591.76 49762.7917333334
1959.404 5381.91713333333
4890.017 5394.6286
890.2171 1331.6244
680.3825 282.6751
1817.593 3659.78446666667
3157.225 5164.77936666667
3820.242 4226.28786666667
1543.061 2962.71633333333
1518.568 1255.84173333333
967.8795 1026.64446666667
459.9062 2803.1952
2012.429 2368.53313333333
1676.914 3893.2662
51959.61 63575.9961666667
475.3682 842.098333333333
847.8588 2200.72443333333
2756.382 2844.14123333333
1283.765 1318.52653333333
1426.443 1345.57926666667
4902.356 1718.27803333333
521.9958 240.124933333333
1496.34 1425.56856666667
2985.277 2341.34043333333
651.4987 1676.5877
1818.055 2354.88293333333
3204.21 3011.04426666667
3228.785 4179.66203333333
4718.371 3165.31743333333
2340.377 690.831333333333
1724.301 1265.183
1278.576 4113.7229
2486.069 6363.58706666667
3013.125 4138.6233
7116.637 4443.00136666667
675.114 4143.67013333334
526.1807 626.562
1665.604 3115.8807
3312.044 5044.72223333333
977.285 955.229766666667
712.5239 1785.43323333333
26477.89 37322.9464333333
49299.9 52561.2323
3307.822 3040.59436666666
2865.425 3766.0842
825.7181 3314.02743333333
1278.655 406.164966666667
2555.765 2343.28676666667
11587.8 3768.18783333333
1244.726 2645.1855
228.3708 1655.70216666667
453.6034 2539.54686666667
1531.497 553.731
1857.194 2030.88656666667
2677.982 2918.88023333333
2150.036 1551.8516
817.0813 1735.20386666667
2540.362 2861.29213333333
624.2964 283.918133333333
1242.639 2531.70133333333
789.5518 1510.52623333333
1546.679 3249.12253333333
3510.997 4370.69493333333
6764.091 6406.01673333333
3951.686 2323.15493333333
4696.011 5759.89456666667
853.0963 5052.49316666667
1036.787 934.542933333333
1446.075 5319.95353333333
4622.805 4656.81293333333
4012.653 5378.81323333333
941.9911 372.2373
1612.353 2071.07726666667
974.0594 2284.07296666667
2448.596 1591.77023333333
441.5047 4315.8084
2789.809 2523.85376666667
30283.72 32935.6878
9641.555 3111.5458
338.8689 948.6736
1213.151 2875.306
1325.163 2880.00923333333
2556.172 3590.3375
327.7285 316.304266666667
1066.059 1679.1627
2844.491 5943.57783333333
2562.853 4718.26533333333
3524.756 4393.59913333333
5407.038 6046.09596666666
18007.12 12663.0287
1101.819 1944.50346666667
2318.685 3397.40126666667
1895.201 4552.59226666667
1862.165 2546.63846666666
12756.78 8353.61583333333
662.9496 1550.97873333333
1368.398 2235.1874
1791.054 2941.78203333334
1244.266 2872.38176666667
2658.355 3140.50116666667
317.7399 1125.16083333333
16367.03 4026.76876666667
3096.725 8131.73816666667
3763.065 6054.87046666667
2247.267 2587.744
581.3419 110.1388
688.1909 384.096366666667
13170.78 7461.24703333333
41060.91 70433.4325333333
1388.02 1834.96903333333
2069.311 2488.46206666667
849.7976 485.840966666667
3148.616 2003.40763333333
480.7963 2532.64256666667
3642.677 4341.08366666667
2881.473 3461.29403333333
559.2689 1138.89963333333
2063.447 1930.04906666667
597.9433 873.000966666667
1259.753 1498.82533333333
3496.83 13010.0542
913.4434 1295.01023333333
2585.035 5998.03746666666
2888.108 5840.65853333333
5519.325 2467.47103333333
2971.827 4400.25016666667
1091.116 2370.37206666667
5871.283 11388.7902666667
3758.565 4566.4685
653.0239 1459.40776666667
5826.026 11038.2622
2227.987 3167.3088
3777.906 6412.24863333334
3568.025 3227.30683333333
1794.021 2333.227
1671.531 3499.35366666667
1669.24 1372.3777
1654.429 4042.23723333333
1678.711 2212.89333333333
1228.873 1984.1341
1504.789 3390.569
384.6377 490.3905
4987.246 7556.30613333333
1573.219 2764.69456666667
3006.753 3558.94206666667
274.2717 291.3239
21092.5 30488.9793666667
499.5945 387.541966666667
1038.16 500.477466666667
2350.25 3232.5053
2447.021 4406.16796666667
3808.917 4895.00976666667
9981.196 9821.69316666667
2522.313 2102.45243333333
2137.275 3203.89176666666
2207.704 2354.48716666667
608.5926 4731.95633333333
1182.763 2070.14736666667
1098.417 381.356366666667
464.9013 1759.90303333333
6877.19 10084.7773333333
1829.517 1884.40023333333
1727.204 2367.06526666667
3741.865 3746.73483333333
1277.315 3109.82253333333
890.8894 2476.0289
1883.809 4498.81113333333
2967.473 3700.63426666667
2902.957 3018.52303333333
311.1538 990.5844
965.7206 1485.9486
548.892 2654.26233333333
3167.289 3670.0782
1501.452 2702.39283333333
1657.747 536.985433333334
2305.456 1466.73206666667
1721.17 2626.2026
1609.493 4877.3795
2179.157 4309.05613333333
2869.547 2609.35556666667
1303.697 3123.26253333333
15695.74 11016.5056333333
1569.801 2135.27223333333
7900.937 4834.12253333333
1547.331 2617.4627
920.4847 1393.0239
41998.46 70622.9172
6043.389 8714.84023333334
5947.838 7531.74946666667
1247.185 916.9091
648.3086 2094.22536666667
14301.8 10780.7106666667
20354.23 22661.0851666667
1733.624 2989.83283333333
3029.806 761.590166666667
3695.547 4197.75276666667
894.5124 1910.76366666667
1335.223 3000.63553333333
2694.025 2994.8349
8913.024 7821.61053333333
848.8059 767.7278
1051.95 3938.98963333333
1216.081 2358.3555
728.1169 434.9876
1781.331 1916.82146666667
1461.38 4012.7385
2183.798 2375.76166666667
3343.469 3072.7906
2561.988 1428.57883333333
2771.58 3694.06153333333
3490.526 4640.09163333333
3106.883 3710.87503333333
2350.949 4042.04163333333
5142.187 8864.4882
1587.44 1136.44313333333
2383.327 2774.6945
1527.096 1408.30846666667
2545.37 549.3443
1129.185 1135.92203333333
1620.531 254.692266666667
2749.249 2695.95676666667
984.1916 567.574833333333
1668.583 2735.96966666666
3053.767 6722.41746666667
1902.136 2252.64033333333
854.0543 1746.02683333333
1641.127 3106.07163333333
1336.474 2759.56216666667
1591.588 767.413833333333
5754.451 4315.97556666667
1160.01 4024.8901
2800.448 2913.6176
1194.543 746.2317
4294.422 4175.8024
968.5183 21001.9290666667
3207.167 3322.06553333334
729.6723 2050.60233333333
598.0149 1365.34953333333
2118.394 4529.4615
9278.015 15618.6920666667
2208.398 4385.76493333333
1827.508 2194.40583333333
1404.344 2912.9555
2580.788 1651.3545
1223.717 2556.64293333333
4489.439 2606.15796666667
1256.527 2071.33866666667
1284.096 1635.0161
598.5328 417.341033333333
5735.521 6786.78593333334
1940.716 3478.4173
1868.672 3847.3598
1252.352 1176.16316666667
1629.841 2700.24023333333
1715.131 1894.63026666667
1219.412 588.1218
1637.353 3218.27046666667
1617.541 4470.57296666667
3247.297 2914.49786666667
3016.479 2113.9934
3754.123 3464.2137
2428.181 843.782666666667
760.3984 370.740733333334
693.5974 966.392766666667
4887.033 3390.23793333333
639.7562 944.229666666667
4294.893 4252.32153333333
555.0195 5551.5774
985.4108 1695.07173333333
3757.793 6628.2424
2205.253 2612.5948
1922.505 3039.70366666667
565.6471 501.1518
30613.39 37263.46
2102.531 3800.14643333333
1662.143 3803.85656666667
2626.794 4774.5473
3383.679 3517.95436666667
903.6124 3491.6911
2512.078 598.717766666667
5945.91 6413.782
2322.262 2102.187
3418.51 4998.99193333333
3223.738 3717.4131
1524.631 5847.49006666667
35308.41 26142.178
1993.984 5744.36516666667
2902.004 5399.77416666667
515.2138 1339.34683333333
1022.925 3055.0617
55899.83 67387.2888666667
1442.756 535.624166666667
872.965 361.7105
1791.439 511.291266666667
1852.585 1814.42293333333
3604.452 5138.70263333333
1034.195 2242.88733333333
5734.111 37507.3826
1862.874 2078.26333333333
3023.439 3219.9321
25426.77 33611.4242
3141.043 1389.415
1191.657 2291.6305
7209.01 4069.01473333333
1603.802 1757.97176666667
4310.701 2674.7032
424.4487 552.221233333334
4049.623 8951.30573333334
954.7078 288.8339
409.9642 478.500633333333
1762.349 1523.18203333333
1875.357 4286.53303333333
513.8055 1596.19293333333
415.2891 1120.09866666667
3563.406 7240.524
1341.735 699.723266666666
579.7971 564.010466666667
3590.733 2570.75516666667
3767.655 5419.46043333334
2263.852 3637.9429
2805.494 3730.09896666667
711.5987 480.876333333333
1248.73 4570.4669
778.7429 669.359266666667
840.7318 3559.2993
519.8674 438.1568
1757.382 2410.5223
2208.782 2187.9189
1226.152 2929.45046666666
1573.94 1721.7476
13355.13 18540.9499666667
1365.309 3943.89243333333
1833.869 4472.5445
786.8739 1579.63913333333
2422.334 3072.61323333333
2021.327 1823.58156666667
55362.03 75757.9531333333
533.4894 1109.29646666667
1889.729 1951.12343333333
2298.553 2392.96933333333
875.5879 596.677633333333
3417.878 5875.12833333333
915.7568 521.1854
717.8509 1431.22536666667
2293.671 2446.9412
1850.892 1842.1717
1091.137 2334.84516666667
564.9534 2327.88133333333
1456.541 2027.8727
1452.623 2033.44316666667
2036.026 911.720966666667
500.0658 1008.8219
886.2437 2960.26326666667
1422.018 2425.7253
859.7446 1237.39776666667
3472.922 3469.26656666667
3865.971 4798.55636666667
1610.191 1850.7776
1851.274 3340.95703333333
614.2659 2220.78633333333
570.8843 1802.78073333333
1816.061 3431.052
3648.031 5558.5544
1032.425 234.3893
24640.45 18485.4307
902.7555 3435.62253333333
2467.846 805.094433333334
1341.23 2792.67233333333
1499.239 3612.34176666667
1945.64 590.601166666667
4088.086 3619.7537
1649.177 1578.29623333333
2695.343 2660.9506
2675.635 2839.90906666667
1862.279 2804.83923333333
14803.72 10567.2682666667
2483.38 4307.11013333333
2330.296 8981.80733333333
1748.321 3688.56173333333
3278.507 3535.10273333333
33921.7 22110.0937
1844.292 6281.12433333333
699.6959 568.019466666667
3215.191 4318.4381
1451.661 1611.28673333333
3167.602 2018.81643333333
5304.935 6515.12793333333
1772.397 1392.0731
5872.62 4525.68016666667
1970.488 3700.10593333333
910.2028 1952.2534
1673.814 2958.5293
4329.001 4334.22383333334
291.1126 1284.33673333333
4578.661 4776.40476666667
1454.781 5816.5668
1943.776 2959.7545
1824.256 3810.7688
1634.863 3051.4608
1260.198 780.6832
2212.14 1487.2096
1070.203 1326.07173333333
2566.35 1353.13026666667
479.5233 4220.544
3121.518 4378.80496666667
2653.921 4095.08116666667
2618.269 1546.9853
1299.211 2745.7218
3142.038 1689.20043333333
1737.634 1709.55666666667
1330.369 3501.0803
1312.448 1731.87393333333
1438.464 925.4384
7800.093 5727.58113333333
1688.037 4322.15406666667
1473.021 620.126066666667
1414.804 2085.2017
665.8384 1512.7468
5061.391 5202.68343333333
1028.881 1265.1054
7057.694 30430.2383333333
18419.33 21770.8197333333
3956.911 2379.92266666667
517.2556 1042.977
1545.094 2583.53553333333
2239.083 5680.8736
1458.347 2854.6249
22140.55 13736.9938333333
2085.25 2403.84693333333
2190.532 3305.73763333333
4836.045 6289.163
4947.082 7177.35566666667
1379.758 325.620333333333
1108.173 1495.52033333333
7812.956 3244.54566666667
4121.127 8951.30573333334
5442.694 4081.75753333333
2158.693 3565.2865
5157.068 8777.7009
1068.849 2864.94976666667
2330.813 2246.87483333333
32532.21 36221.562
1696.679 2554.44253333333
2328.237 3165.09543333333
2692.006 2844.57353333333
2778.963 3767.55403333333
928.2581 1374.43896666667
2964.222 2001.3501
6266.494 10755.5637
1122.961 2339.8308
831.1314 3510.498
2010.73 3230.63613333333
705.4626 1781.94943333333
531.686 532.874233333333
1413.552 1132.79693333333
1686.223 954.629666666667
814.3697 2983.55076666667
5220.574 7500.23016666666
687.0655 1545.93903333333
1409.432 2787.7881
3669.927 4973.0361
3987.997 4634.843
983.9383 306.892866666667
1424.71 1873.37736666667
5597.293 8717.06496666667
1071.762 3960.7534
2555.415 4763.285
1451.333 4329.8934
2979.241 4739.85343333334
1821.194 4221.31766666667
1913.282 3330.39213333333
2539.531 3848.42896666667
1875.864 547.220166666667
2284.869 1001.46236666667
904.0498 1540.2827
1407.972 1323.20693333333
1939.888 3663.367
1045.058 1334.75176666667
1529.823 1142.31706666667
1651.776 4759.95233333333
2021.22 2643.15123333333
2114.245 2159.98443333333
954.7056 1058.5092
1435.354 4909.6704
3166.913 4534.99796666667
2609.574 2955.75026666667
2907.851 8631.6389
1394.863 3580.5255
2031.823 6449.43116666667
1984.359 2324.47743333333
1104.611 930.471133333333
2158.356 1723.97836666667
1604.248 964.3351
2609.086 4980.9125
781.4972 2193.01843333333
791.8552 501.3266
49119.29 56591.421
2255.825 1635.80996666667
710.9599 2698.83833333333
1235.445 2245.0576
27149.68 11085.6627666667
1288.66 237.671266666667
300.5504 409.337266666666
1659.758 4709.51486666667
2915.461 3771.9282
3340.549 10093.6359666667
1262.684 2171.08816666667
2819.439 3623.27016666667
2073.565 4037.44573333333
2413.888 3813.85633333333
2271.378 1812.85343333333
1063.611 2529.7702
649.9256 948.625733333334
1533.511 3552.79513333333
2820.148 6436.30593333333
1669.207 2120.8726
4987.245 8899.05836666667
4175.393 12139.1689333333
2319.129 2291.74233333333
28101.47 21586.5061666667
3091.609 5521.17866666667
398.2876 1151.67336666667
4340.6 7389.92663333333
2801.877 4326.01423333333
14939.01 28826.8696
4779.332 4371.16193333333
2752.223 5548.95513333333
2951.334 4321.184
779.6633 245.431533333333
1629.809 1886.5261
1509.052 3452.7351
4167.5 5078.7642
31165.64 39434.4997
679.2883 299.217866666667
4586.442 4206.6024
5246.78 5124.71686666667
416.7651 2925.48673333333
1156.258 1273.23856666667
1977.695 3003.51053333333
2806.212 2918.1549
753.2042 4920.92723333333
2316.661 1964.48076666667
1183.775 2289.13673333333
4072.505 4660.78696666667
1076.72 1551.96216666667
2648.9 2240.03646666667
2349.702 3636.2679
517.2729 1079.04286666667
1646.676 4476.23483333333
1204.773 3643.3542
1845.499 2170.51586666667
747.2051 367.468766666667
1213.301 634.749466666667
1222.272 1231.33786666667
6695.526 7945.91376666667
2358.695 4327.23566666667
1084.765 678.3296
2369.83 2825.3741
2321.087 2903.95766666667
1556.824 1371.76636666667
23282.04 42984.0747
638.8741 410.622633333333
3159.614 3051.64506666667
2331.025 4716.09146666667
15415.81 15880.6002
1730.938 3012.63756666667
2636.771 2128.518
729.3471 952.556433333333
1093.491 3481.72613333333
3722.758 3675.36423333333
18942.22 25568.6708333333
3440.835 11732.2904333333
771.9038 1419.19633333333
1372.332 2215.98233333333
1129.799 2843.2218
1605.064 5345.80643333334
1522.638 840.201166666667
1158.199 2086.0811
6407.377 7542.4383
2238.223 5830.61203333333
2526.87 4637.03796666667
33444.2 25686.8886333333
1368.933 3562.72966666667
1692.664 960.291366666667
3293.174 2330.09103333334
212.0446 834.375033333333
33096.5 45037.3654666667
1436.384 1769.5592
4008.982 7603.6625
12354.86 7194.24246666666
1495.029 1331.59366666667
2910.224 3463.7958
1089.467 448.656533333333
8859.915 12213.2889666667
1539.703 4247.68533333333
392.0198 307.6514
744.808 486.8671
381.6241 3725.88073333333
1985.541 2024.417
1828.517 2684.14263333333
642.2456 2620.04423333333
2693.61 1705.805
819.5262 1330.6021
7579.03 8666.35583333333
3350.97 2335.3056
382.7052 1461.9378
2166.802 2681.2419
1016.583 3295.81416666667
3381.389 3423.2911
1920.068 4780.93086666667
3347.347 3392.59303333333
710.029 2158.40786666667
2851.141 2779.99363333334
5530.28 4805.31943333333
1543.642 3867.73823333333
9631.606 16811.3980666667
735.2472 725.0218
2779 2863.62446666667
7823.964 14523.5737333333
1651.973 424.6615
984.1528 1224.33516666667
27633.65 34647.6028666667
2669.55 6112.1887
1333.938 2867.859
1379.557 785.406433333334
1067.711 1864.1428
2724.187 1534.0386
2746.11 1716.9516
2672.571 3919.63753333333
2853.77 8123.17656666667
638.7846 464.852533333333
3359.413 1990.4085
5726.45 3930.4
877.1329 728.163133333333
3416.181 3344.68133333333
1124.948 3387.129
3569.744 3038.10013333333
3604.071 3669.72013333333
2182.07 4197.83646666667
2051.762 1613.4124
6135.871 5680.0995
3693.246 4415.97883333333
4010.835 6894.59146666667
4029.602 3178.7835
3756.368 4493.14863333333
1735.975 1760.81003333333
1236.591 2330.82236666667
1220.902 954.025366666667
2134.257 3285.11043333333
740.6364 2187.2527
2558.127 1406.5212
452.2358 1333.4863
1403.366 2473.22823333333
1597.215 4025.58223333333
7643.758 2810.1968
19796.82 9857.16856666666
2499.542 4253.30656666667
1256.042 1723.64303333333
735.1507 1648.69336666667
4499.813 4945.55763333333
2601.646 4254.6928
555.6563 684.329233333334
2802.193 1118.91723333333
2222.959 2457.0496
3015.185 4521.33093333333
2159.607 3535.15406666667
1543.398 3777.5109
38300.94 64069.1758333333
1212.015 2308.86813333333
708.5798 648.4616
617.6011 846.672233333333
2274.53 2831.25933333333
737.0995 584.535133333334
4035.712 4126.6896
337.7689 568.9024
